price,location
16900,phoenix
64900,phoenix
64900,phoenix
30900,phoenix
30900,phoenix
57400,phoenix
57400,phoenix
33800,phoenix
50,dallas
50,dallas
50,dallas
50,dallas
695,dallas
695,dallas
20,dallas
20,dallas
200,dallas
200,dallas
20,dallas
20,dallas
28888,dallas
33800,phoenix
9500,phoenix
9500,phoenix
40,phoenix
40,phoenix
16900,phoenix
16900,phoenix
100,phoenix
100,phoenix
31900,phoenix
31900,phoenix
40,phoenix
40,phoenix
28888,dallas
27777,dallas
27777,dallas
17777,dallas
17777,dallas
25555,dallas
25555,dallas
15555,dallas
15555,dallas
1,dallas
1,dallas
3600,dallas
3600,dallas
7400,dallas
7400,dallas
10000,dallas
10000,dallas
50,dallas
50,dallas
50,dallas
50,dallas
3500,dallas
3500,dallas
26000,dallas
26000,dallas
26000,dallas
26000,dallas
12500,dallas
12500,dallas
2500,dallas
2500,dallas
4195,dallas
4195,dallas
100,dallas
100,dallas
22000,dallas
22000,dallas
50,dallas
50,dallas
23545,dallas
23545,dallas
28376,sanantonio
28376,sanantonio
25501,sanantonio
25501,sanantonio
21460,sanantonio
21460,sanantonio
400,sanantonio
400,sanantonio
73523,sanantonio
73523,sanantonio
24569,sanantonio
24569,sanantonio
41638,sanantonio
41638,sanantonio
50000,sanantonio
50000,sanantonio
14500,sanantonio
14500,sanantonio
18699,sanantonio
18699,sanantonio
18700,sanantonio
18700,sanantonio
76866,sanantonio
76866,sanantonio
54220,sanantonio
54220,sanantonio
29970,sanantonio
29970,sanantonio
17831,sanantonio
17831,sanantonio
30585,sanantonio
30585,sanantonio
47319,sanantonio
47319,sanantonio
17485,sanantonio
17485,sanantonio
17831,sanantonio
17831,sanantonio
29815,sanantonio
29815,sanantonio
35626,sanantonio
35626,sanantonio
48990,sanantonio
48990,sanantonio
45871,sanantonio
45871,sanantonio
2500,sanantonio
2500,sanantonio
100,sanantonio
100,sanantonio
43729,sanantonio
43729,sanantonio
26237,sanantonio
26237,sanantonio
24588,sanantonio
24588,sanantonio
26237,sanantonio
26237,sanantonio
45000,sanantonio
45000,sanantonio
12995,sanantonio
12995,sanantonio
26168,sanantonio
26168,sanantonio
25995,sanantonio
25995,sanantonio
64995,sanantonio
64995,sanantonio
59995,sanantonio
59995,sanantonio
39995,sanantonio
39995,sanantonio
33842,sanantonio
33842,sanantonio
25995,sanantonio
25995,sanantonio
19995,sanantonio
19995,sanantonio
14995,sanantonio
14995,sanantonio
850,sanantonio
850,sanantonio
23900,sanantonio
23900,sanantonio
6500,sanantonio
6500,sanantonio
6500,sanantonio
6500,sanantonio
7200,sanantonio
7200,sanantonio
5710,sanantonio
5710,sanantonio
34990,sanantonio
34990,sanantonio
5500,sanantonio
5500,sanantonio
2795,sanantonio
2795,sanantonio
6200,sanantonio
6200,sanantonio
18500,sanantonio
18500,sanantonio
450,sanantonio
450,sanantonio
29890,sanantonio
29890,sanantonio
89890,sanantonio
89890,sanantonio
17890,sanantonio
17890,sanantonio
3295,sanantonio
3295,sanantonio
9295,sanantonio
9295,sanantonio
9950,sanantonio
9950,sanantonio
8595,sanantonio
8595,sanantonio
5295,sanantonio
5295,sanantonio
5950,sanantonio
5950,sanantonio
11600,sanantonio
11600,sanantonio
31900,sanantonio
31900,sanantonio
24678,sanantonio
24678,sanantonio
8995,sanantonio
8995,sanantonio
29995,sanantonio
29995,sanantonio
34995,sanantonio
34995,sanantonio
11995,sanantonio
11995,sanantonio
35500,sanantonio
35500,sanantonio
22850,sanantonio
22850,sanantonio
6995,sanantonio
6995,sanantonio
25555,sanantonio
25555,sanantonio
13999,sanantonio
13999,sanantonio
159999,sanantonio
159999,sanantonio
3400,sanantonio
3400,sanantonio
100,sanantonio
100,sanantonio
19500,sanantonio
19500,sanantonio
1500,sanantonio
1500,sanantonio
5995,sandiego
5995,sandiego
4750,sandiego
4750,sandiego
8495,sandiego
8495,sandiego
7500,sandiego
7500,sandiego
5195,sandiego
5195,sandiego
2799,sandiego
2799,sandiego
27500,sandiego
27500,sandiego
9995,sandiego
9995,sandiego
6995,sandiego
6995,sandiego
6395,sandiego
6395,sandiego
4750,sandiego
4750,sandiego
15495,sandiego
15495,sandiego
7995,sandiego
7995,sandiego
5995,sandiego
5995,sandiego
29995,sandiego
29995,sandiego
28950,sandiego
28950,sandiego
28950,sandiego
28950,sandiego
11950,sandiego
11950,sandiego
17950,sandiego
17950,sandiego
28950,sandiego
28950,sandiego
15995,sandiego
15995,sandiego
34950,sandiego
34950,sandiego
16500,sandiego
16500,sandiego
18950,sandiego
18950,sandiego
15500,sandiego
15500,sandiego
15500,sandiego
15500,sandiego
15950,sandiego
15950,sandiego
17950,sandiego
17950,sandiego
19950,sandiego
19950,sandiego
34950,sandiego
34950,sandiego
34950,sandiego
34950,sandiego
18500,sandiego
18500,sandiego
69995,sandiego
69995,sandiego
28950,sandiego
28950,sandiego
28950,sandiego
28950,sandiego
11950,sandiego
11950,sandiego
28950,sandiego
28950,sandiego
16500,sandiego
16500,sandiego
17950,sandiego
17950,sandiego
34950,sandiego
34950,sandiego
101215,houston
18950,sandiego
18950,sandiego
15950,sandiego
15950,sandiego
15500,sandiego
15500,sandiego
19950,sandiego
19950,sandiego
15500,sandiego
15500,sandiego
17950,sandiego
17950,sandiego
34950,sandiego
34950,sandiego
34950,sandiego
34950,sandiego
16600,sandiego
16600,sandiego
199999,sandiego
199999,sandiego
101215,houston
67552,houston
67552,houston
47916,houston
47916,houston
36981,houston
36981,houston
51021,houston
51021,houston
2500,houston
2500,houston
66865,houston
66865,houston
31999,houston
31999,houston
28999,houston
28999,houston
5995,houston
5995,houston
15999,houston
34950,sandiego
34950,sandiego
34950,sandiego
34950,sandiego
28950,sandiego
28950,sandiego
28950,sandiego
28950,sandiego
16500,sandiego
16500,sandiego
28950,sandiego
28950,sandiego
34950,sandiego
15999,houston
77981,houston
77981,houston
6498,houston
6498,houston
6498,houston
6498,houston
97292,houston
34950,sandiego
15950,sandiego
15950,sandiego
34950,sandiego
34950,sandiego
21950,sandiego
21950,sandiego
15500,sandiego
15500,sandiego
15500,sandiego
15500,sandiego
17950,sandiego
17950,sandiego
34950,sandiego
34950,sandiego
20000,losangeles
97292,houston
46999,houston
46999,houston
13900,houston
13900,houston
48999,houston
48999,houston
99948,houston
99948,houston
41995,houston
41995,houston
33223,houston
33223,houston
36981,houston
36981,houston
55273,houston
55273,houston
81353,houston
81353,houston
15500,sandiego
15500,sandiego
28950,sandiego
28950,sandiego
28950,sandiego
28950,sandiego
11950,sandiego
11950,sandiego
28950,sandiego
28950,sandiego
17950,sandiego
17950,sandiego
16500,sandiego
16500,sandiego
34950,sandiego
34950,sandiego
20000,losangeles
7304,losangeles
7304,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
12000,losangeles
12000,losangeles
150,losangeles
150,losangeles
35,losangeles
35,losangeles
1,losangeles
1,losangeles
27000,losangeles
27000,losangeles
3199,dallas
3000,houston
3000,houston
10700,houston
10700,houston
3000,houston
3000,houston
68050,houston
68050,houston
3000,houston
3000,houston
94997,houston
94997,houston
52997,houston
52997,houston
299998,houston
299998,houston
19997,houston
15950,sandiego
15950,sandiego
15500,sandiego
15500,sandiego
15500,sandiego
15500,sandiego
34950,sandiego
34950,sandiego
17950,sandiego
17950,sandiego
34950,sandiego
37990,phoenix
199,losangeles
199,losangeles
1,losangeles
1,losangeles
600,losangeles
600,losangeles
3199,dallas
50,dallas
50,dallas
4495,dallas
4495,dallas
3995,dallas
3995,dallas
54500,dallas
54500,dallas
4500,dallas
4500,dallas
7500,dallas
7500,dallas
1400,dallas
1400,dallas
7000,dallas
7000,dallas
58995,dallas
19997,houston
32997,houston
32997,houston
3599,houston
3599,houston
28999,houston
28999,houston
34999,houston
34999,houston
37500,houston
37500,houston
15000,houston
15000,houston
1,houston
1,houston
42500,houston
42500,houston
8400,houston
8400,houston
11000,houston
1,sanantonio
34950,sandiego
37990,phoenix
24900,phoenix
24900,phoenix
1250,phoenix
1250,phoenix
32900,phoenix
32900,phoenix
22990,phoenix
22990,phoenix
1300,phoenix
1300,phoenix
17900,phoenix
17900,phoenix
69900,phoenix
69900,phoenix
50,losangeles
50,losangeles
1,losangeles
1,losangeles
50,losangeles
50,losangeles
1,losangeles
1,losangeles
5395,losangeles
5395,losangeles
4990,losangeles
4990,losangeles
1,losangeles
1,losangeles
1863,losangeles
1863,losangeles
58995,dallas
77330,dallas
77330,dallas
139988,dallas
139988,dallas
50,dallas
50,dallas
50,dallas
11000,houston
4450,houston
4450,houston
3000,houston
3000,houston
39828,houston
39828,houston
52098,houston
52098,houston
91309,houston
91309,houston
68050,houston
68050,houston
35735,houston
35735,houston
67995,houston
67995,houston
53900,houston
53900,houston
3650,houston
1,sanantonio
9,sanantonio
9,sanantonio
12000,sanantonio
12000,sanantonio
240,sanantonio
240,sanantonio
4195,sanantonio
4195,sanantonio
4295,sanantonio
4295,sanantonio
4500,sanantonio
4500,sanantonio
20695,sanantonio
20695,sanantonio
5995,sanantonio
5995,sanantonio
17495,sanantonio
17495,sanantonio
19995,sanantonio
125,phoenix
125,phoenix
15900,phoenix
15900,phoenix
55900,phoenix
55900,phoenix
35900,phoenix
35900,phoenix
995,phoenix
995,phoenix
50,phoenix
50,phoenix
50000,phoenix
50000,phoenix
62500,phoenix
3295,losangeles
3295,losangeles
1,losangeles
1,losangeles
16500,losangeles
16500,losangeles
6900,losangeles
6900,losangeles
19595,losangeles
19595,losangeles
50000,losangeles
50,dallas
53000,dallas
53000,dallas
18995,dallas
18995,dallas
19995,dallas
19995,dallas
61984,dallas
61984,dallas
4500,dallas
4500,dallas
2000,dallas
2000,dallas
64900,dallas
3650,houston
15900,houston
15900,houston
42995,houston
42995,houston
52128,houston
52128,houston
68050,houston
68050,houston
51021,houston
51021,houston
77329,houston
77329,houston
5495,houston
5495,houston
40,houston
40,houston
7900,houston
7900,houston
37923,houston
19995,sanantonio
3295,sanantonio
3295,sanantonio
4250,sanantonio
4250,sanantonio
69998,sanantonio
69998,sanantonio
17485,sanantonio
17485,sanantonio
22650,sanantonio
22650,sanantonio
4250,sanantonio
4250,sanantonio
17831,sanantonio
17831,sanantonio
48288,sanantonio
62500,phoenix
26900,phoenix
26900,phoenix
5100,phoenix
5100,phoenix
69500,phoenix
69500,phoenix
18400,phoenix
18400,phoenix
51900,phoenix
51900,phoenix
47900,phoenix
47900,phoenix
29995,phoenix
29995,phoenix
10995,phoenix
10995,phoenix
67000,phoenix
50000,losangeles
199,losangeles
199,losangeles
50000,losangeles
50000,losangeles
64900,dallas
25995,dallas
25995,dallas
24995,dallas
24995,dallas
50,dallas
50,dallas
25000,dallas
25000,dallas
11900,dallas
11900,dallas
7900,dallas
7900,dallas
12000,dallas
12000,dallas
50,dallas
50,dallas
14995,dallas
14995,dallas
37923,houston
72900,houston
72900,houston
39900,houston
39900,houston
97292,houston
97292,houston
67552,houston
67552,houston
73441,houston
73441,houston
66865,houston
66865,houston
31321,houston
31321,houston
55716,houston
55716,houston
46999,houston
46999,houston
48288,sanantonio
24932,sanantonio
24932,sanantonio
62604,sanantonio
62604,sanantonio
16411,sanantonio
16411,sanantonio
12195,sanantonio
12195,sanantonio
11988,sanantonio
11988,sanantonio
39900,sanantonio
39900,sanantonio
67000,phoenix
32400,phoenix
32400,phoenix
17000,phoenix
17000,phoenix
50,phoenix
50,phoenix
46900,phoenix
46900,phoenix
25995,phoenix
25995,phoenix
16900,phoenix
16900,phoenix
50000,losangeles
50000,losangeles
50000,losangeles
50000,losangeles
50000,losangeles
50000,losangeles
1,losangeles
38000,dallas
38000,dallas
100,dallas
100,dallas
1900,dallas
1900,dallas
479000,dallas
479000,dallas
20995,dallas
20995,dallas
30954,dallas
30954,dallas
23394,dallas
23394,dallas
23995,dallas
23995,dallas
43565,dallas
43565,dallas
12500,dallas
24995,houston
24995,houston
85549,houston
85549,houston
32900,houston
32900,houston
32900,houston
32900,houston
68050,houston
68050,houston
51021,houston
51021,houston
103909,houston
103909,houston
18995,houston
18995,houston
37800,houston
37800,houston
81972,sanantonio
81972,sanantonio
3900,sanantonio
3900,sanantonio
43512,sanantonio
43512,sanantonio
27882,sanantonio
27882,sanantonio
16650,sanantonio
16650,sanantonio
29116,sanantonio
29116,sanantonio
120,sanantonio
26995,phoenix
26995,phoenix
68995,phoenix
68995,phoenix
21995,phoenix
21995,phoenix
18995,phoenix
18995,phoenix
20900,phoenix
20900,phoenix
94995,phoenix
94995,phoenix
92995,phoenix
1,losangeles
1863,losangeles
1863,losangeles
25900,losangeles
25900,losangeles
6450,losangeles
6450,losangeles
1775,losangeles
1775,losangeles
3938,losangeles
3938,losangeles
12500,dallas
7995,dallas
7995,dallas
6500,dallas
6500,dallas
5995,dallas
5995,dallas
9000,dallas
9000,dallas
9800,dallas
9800,dallas
8500,dallas
8500,dallas
5995,dallas
5995,dallas
6500,dallas
6500,dallas
6800,dallas
6800,dallas
6500,dallas
27700,houston
27700,houston
127751,houston
127751,houston
68589,houston
68589,houston
120,sanantonio
26168,sanantonio
26168,sanantonio
13999,sanantonio
13999,sanantonio
21505,sanantonio
21505,sanantonio
22333,sanantonio
22333,sanantonio
22333,sanantonio
22333,sanantonio
29700,sanantonio
29700,sanantonio
31895,sanantonio
31895,sanantonio
25000,sanantonio
92995,phoenix
14995,phoenix
14995,phoenix
14995,phoenix
14995,phoenix
46995,phoenix
46995,phoenix
44995,phoenix
44995,phoenix
19995,phoenix
19995,phoenix
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
200,losangeles
200,losangeles
11995,losangeles
11995,losangeles
1,losangeles
1,losangeles
99,losangeles
99,losangeles
6500,dallas
6500,dallas
6500,dallas
6995,dallas
6995,dallas
5500,dallas
5500,dallas
6500,dallas
6500,dallas
7995,dallas
7995,dallas
6500,dallas
6500,dallas
9800,dallas
25000,sanantonio
50,sanantonio
50,sanantonio
84995,sanantonio
84995,sanantonio
85,sanantonio
85,sanantonio
59995,sanantonio
59995,sanantonio
25000,sanantonio
25000,sanantonio
3,sanantonio
3,sanantonio
60,phoenix
60,phoenix
84995,phoenix
84995,phoenix
59900,phoenix
59900,phoenix
76995,phoenix
76995,phoenix
49995,phoenix
49995,phoenix
64995,phoenix
64995,phoenix
9990,phoenix
9990,phoenix
1196,phoenix
1,losangeles
1,losangeles
1,losangeles
1,losangeles
199,losangeles
199,losangeles
7895,losangeles
7895,losangeles
9800,dallas
7800,dallas
7800,dallas
7500,dallas
7500,dallas
5995,dallas
5995,dallas
63606,sanantonio
63606,sanantonio
13500,sanantonio
13500,sanantonio
59995,sanantonio
59995,sanantonio
35995,sanantonio
35995,sanantonio
11500,sanantonio
11500,sanantonio
15900,sanantonio
15900,sanantonio
18995,sanantonio
18995,sanantonio
36888,sanantonio
36888,sanantonio
17485,sanantonio
17485,sanantonio
1196,phoenix
56995,phoenix
56995,phoenix
54900,phoenix
54900,phoenix
79995,phoenix
79995,phoenix
31995,phoenix
31995,phoenix
76995,phoenix
76995,phoenix
45995,phoenix
45995,phoenix
65995,phoenix
18050,losangeles
18050,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
199,losangeles
199,losangeles
1,losangeles
1,losangeles
200,losangeles
26814,sanantonio
26814,sanantonio
16650,sanantonio
16650,sanantonio
18897,sanantonio
18897,sanantonio
24588,sanantonio
24588,sanantonio
37032,sanantonio
37032,sanantonio
19987,sanantonio
19987,sanantonio
65995,phoenix
34995,phoenix
34995,phoenix
41995,phoenix
41995,phoenix
54995,phoenix
54995,phoenix
16900,phoenix
16900,phoenix
5500,phoenix
5500,phoenix
4700,phoenix
4700,phoenix
57400,phoenix
57400,phoenix
1000,phoenix
1000,phoenix
450,phoenix
450,phoenix
200,losangeles
6450,losangeles
6450,losangeles
115000,losangeles
115000,losangeles
64995,losangeles
64995,losangeles
1775,losangeles
1775,losangeles
74,losangeles
74,losangeles
7481,losangeles
7481,losangeles
11998,losangeles
100,phoenix
100,phoenix
60,phoenix
60,phoenix
80,phoenix
80,phoenix
31990,phoenix
31990,phoenix
16990,phoenix
16990,phoenix
69900,phoenix
69900,phoenix
5100,phoenix
11998,losangeles
2500,losangeles
2500,losangeles
6450,losangeles
6450,losangeles
1299,losangeles
1299,losangeles
1,losangeles
1,losangeles
5100,phoenix
30900,phoenix
30900,phoenix
9000,phoenix
9000,phoenix
1,phoenix
1,phoenix
1800,phoenix
1800,phoenix
27990,phoenix
27990,phoenix
34220,phoenix
34220,phoenix
19230,phoenix
19230,phoenix
18990,phoenix
18990,phoenix
1299,losangeles
1299,losangeles
1299,losangeles
1299,losangeles
1,losangeles
1,losangeles
200,losangeles
200,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
199,losangeles
199,losangeles
1,losangeles
1,losangeles
22146,phoenix
22146,phoenix
3500,phoenix
3500,phoenix
70000,phoenix
70000,phoenix
9500,phoenix
9500,phoenix
389000,losangeles
389000,losangeles
389500,losangeles
389500,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
700,losangeles
700,losangeles
1,losangeles
1,losangeles
1995,losangeles
1995,losangeles
7935,losangeles
7935,losangeles
7481,losangeles
7481,losangeles
4263,losangeles
4263,losangeles
7935,losangeles
7935,losangeles
36990,losangeles
36990,losangeles
24995,houston
24995,houston
40,houston
40,houston
54800,houston
54800,houston
27000,houston
27000,houston
49995,houston
49995,houston
34995,houston
34995,houston
77825,houston
77825,houston
39994,houston
39994,houston
36994,houston
36994,houston
37554,houston
37554,houston
34994,houston
34994,houston
36995,houston
36995,houston
45994,houston
45994,houston
49994,houston
49994,houston
69995,houston
69995,houston
33995,houston
33995,houston
19995,houston
19995,houston
27847,houston
27847,houston
39995,houston
39995,houston
39994,houston
39994,houston
25994,houston
25994,houston
37994,houston
37994,houston
37995,houston
37995,houston
35500,houston
35500,houston
29995,houston
29995,houston
37995,houston
37995,houston
69995,houston
69995,houston
39995,houston
39995,houston
37995,houston
37995,houston
26994,houston
26994,houston
39994,houston
39994,houston
29995,houston
29995,houston
36995,houston
36995,houston
37550,houston
37550,houston
36995,houston
36995,houston
35500,houston
35500,houston
37994,houston
37994,houston
2200,houston
2200,houston
109990,houston
109990,houston
79990,houston
79990,houston
199995,houston
19987,sanantonio
199995,houston
23999,houston
23999,houston
9500,houston
9500,houston
189990,houston
189990,houston
69990,houston
69990,houston
27643,houston
27643,houston
27643,houston
27643,houston
19987,sanantonio
83390,sanantonio
83390,sanantonio
16997,sanantonio
16997,sanantonio
25450,sanantonio
25450,sanantonio
28376,sanantonio
28376,sanantonio
9000,sanantonio
9000,sanantonio
21460,sanantonio
21460,sanantonio
22650,sanantonio
22650,sanantonio
102819,sanantonio
102819,sanantonio
41638,sanantonio
41638,sanantonio
15999,houston
15999,houston
54995,houston
54995,houston
13999,houston
24569,sanantonio
24569,sanantonio
25501,sanantonio
25501,sanantonio
13000,sanantonio
13000,sanantonio
87700,sanantonio
87700,sanantonio
29970,sanantonio
29970,sanantonio
54220,sanantonio
54220,sanantonio
17831,sanantonio
17831,sanantonio
30585,sanantonio
30585,sanantonio
17831,sanantonio
17831,sanantonio
17485,sanantonio
17485,sanantonio
13999,houston
6800,houston
6800,houston
84990,houston
84990,houston
86990,houston
86990,houston
39995,houston
39995,houston
26995,houston
26995,houston
39995,houston
39995,houston
45995,houston
45995,houston
34995,houston
34995,houston
25995,houston
7500,dallas
47319,sanantonio
47319,sanantonio
29815,sanantonio
29815,sanantonio
48990,sanantonio
48990,sanantonio
35626,sanantonio
35626,sanantonio
45871,sanantonio
45871,sanantonio
32731,sanantonio
32731,sanantonio
43729,sanantonio
43729,sanantonio
26237,sanantonio
25995,houston
35995,houston
35995,houston
34995,houston
34995,houston
40995,houston
40995,houston
40995,houston
40995,houston
25995,houston
25995,houston
37550,houston
37550,houston
49995,houston
49995,houston
39995,houston
39995,houston
77825,houston
77825,houston
7500,dallas
3995,dallas
3995,dallas
7600,dallas
7600,dallas
26237,sanantonio
24588,sanantonio
24588,sanantonio
45000,sanantonio
45000,sanantonio
26237,sanantonio
26237,sanantonio
6500,sanantonio
6500,sanantonio
26168,sanantonio
26168,sanantonio
4800,sanantonio
4800,sanantonio
12995,sanantonio
12995,sanantonio
6250,sanantonio
6250,sanantonio
49995,houston
49995,houston
39995,houston
39995,houston
49995,houston
49995,houston
37550,houston
37550,houston
39995,houston
39995,houston
54995,houston
54995,houston
31995,houston
31995,houston
6500,dallas
6500,dallas
2800,dallas
2800,dallas
17500,dallas
17500,dallas
4650,dallas
4650,dallas
695,dallas
695,dallas
700,dallas
700,dallas
4650,dallas
4650,dallas
16200,dallas
16200,dallas
33842,sanantonio
33842,sanantonio
4800,sanantonio
4800,sanantonio
8999,sanantonio
8999,sanantonio
19990,sanantonio
19990,sanantonio
3900,sanantonio
9500,phoenix
2500,dallas
2500,dallas
4000,dallas
4000,dallas
40,dallas
3900,sanantonio
1135,sanantonio
1135,sanantonio
2700,sanantonio
2700,sanantonio
3199,sanantonio
3199,sanantonio
3200,sanantonio
3200,sanantonio
1200,sanantonio
1200,sanantonio
1500,sanantonio
1500,sanantonio
7461,sanantonio
7461,sanantonio
2700,sanantonio
2700,sanantonio
2900,sanantonio
9500,phoenix
18900,phoenix
18900,phoenix
44900,phoenix
44900,phoenix
1,phoenix
1,phoenix
19990,phoenix
19990,phoenix
29990,phoenix
29990,phoenix
54990,phoenix
54990,phoenix
20990,phoenix
20990,phoenix
40,dallas
6995,dallas
6995,dallas
8995,dallas
8995,dallas
6500,dallas
6500,dallas
9800,dallas
9800,dallas
8500,dallas
8500,dallas
39900,dallas
39900,dallas
48900,dallas
48900,dallas
12995,dallas
2900,sanantonio
2900,sanantonio
2900,sanantonio
5598,sanantonio
5598,sanantonio
3060,sanantonio
3060,sanantonio
3200,sanantonio
3200,sanantonio
2700,sanantonio
2700,sanantonio
2900,sanantonio
2900,sanantonio
3000,sanantonio
3000,sanantonio
69900,phoenix
69900,phoenix
55900,phoenix
55900,phoenix
14999,phoenix
14999,phoenix
29900,phoenix
29900,phoenix
8950,phoenix
8950,phoenix
36900,phoenix
12995,dallas
11900,dallas
11900,dallas
29900,dallas
29900,dallas
42500,dallas
42500,dallas
34500,dallas
34500,dallas
23900,dallas
23900,dallas
73500,dallas
73500,dallas
69500,dallas
69500,dallas
27500,dallas
27500,dallas
15900,dallas
15900,dallas
1,sanantonio
1,sanantonio
76000,sanantonio
76000,sanantonio
1,sanantonio
1,sanantonio
1,sanantonio
1,sanantonio
1,sanantonio
1,sanantonio
1,sanantonio
1,sanantonio
1,sanantonio
1,sanantonio
36900,phoenix
30990,phoenix
30990,phoenix
109500,phoenix
109500,phoenix
49999,phoenix
49999,phoenix
130,phoenix
130,phoenix
200,phoenix
200,phoenix
130,phoenix
130,phoenix
23900,phoenix
36990,losangeles
6500,dallas
6500,dallas
5695,dallas
5695,dallas
6995,dallas
6995,dallas
6500,dallas
1,sanantonio
1,sanantonio
1,sanantonio
1,sanantonio
2695,sanantonio
2695,sanantonio
2125,sanantonio
2125,sanantonio
3995,sanantonio
3995,sanantonio
1,sanantonio
1,sanantonio
275000,sanantonio
275000,sanantonio
5,sanantonio
23900,phoenix
16900,phoenix
16900,phoenix
130,phoenix
130,phoenix
69900,phoenix
69900,phoenix
86600,phoenix
86600,phoenix
23900,phoenix
23900,phoenix
33800,phoenix
33800,phoenix
69500,phoenix
69500,phoenix
32715,phoenix
32715,phoenix
59950,phoenix
59950,phoenix
1000,phoenix
36990,losangeles
68995,losangeles
68995,losangeles
1,losangeles
1,losangeles
29990,losangeles
29990,losangeles
34995,losangeles
34995,losangeles
8695,losangeles
8695,losangeles
981,losangeles
981,losangeles
1299,losangeles
1299,losangeles
6500,dallas
8800,dallas
8800,dallas
9800,dallas
9800,dallas
5695,dallas
5695,dallas
6995,dallas
6995,dallas
9800,dallas
9800,dallas
7800,dallas
7800,dallas
7500,dallas
7500,dallas
5500,dallas
5500,dallas
7500,dallas
7500,dallas
1500,dallas
5,sanantonio
1,sanantonio
1,sanantonio
650,sanantonio
650,sanantonio
40000,sanantonio
1000,phoenix
24900,phoenix
24900,phoenix
43456,phoenix
43456,phoenix
20742,phoenix
20742,phoenix
48900,phoenix
48900,phoenix
6800,phoenix
6800,phoenix
190,phoenix
190,phoenix
24955,phoenix
24955,phoenix
39900,phoenix
39900,phoenix
27990,phoenix
1299,losangeles
1299,losangeles
4000,losangeles
4000,losangeles
1299,losangeles
1299,losangeles
7935,losangeles
7935,losangeles
165,losangeles
165,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1500,dallas
6700,dallas
6700,dallas
6500,dallas
6500,dallas
6500,dallas
6500,dallas
10500,dallas
10500,dallas
4500,dallas
4500,dallas
5900,dallas
5900,dallas
40000,sanantonio
27990,phoenix
19990,phoenix
19990,phoenix
54990,phoenix
54990,phoenix
18990,phoenix
18990,phoenix
8490,phoenix
8490,phoenix
1,losangeles
1,losangeles
1,losangeles
1,losangeles
64995,losangeles
64995,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
4895,dallas
4895,dallas
6500,dallas
6500,dallas
8800,dallas
8800,dallas
8500,dallas
8500,dallas
7995,dallas
7995,dallas
5695,dallas
5695,dallas
9800,dallas
9800,dallas
7995,dallas
7995,dallas
9800,dallas
9800,dallas
10995,dallas
10995,dallas
15995,phoenix
15995,phoenix
52114,phoenix
52114,phoenix
21900,phoenix
21900,phoenix
69900,phoenix
69900,phoenix
16900,phoenix
16900,phoenix
49900,phoenix
49900,phoenix
19500,phoenix
19500,phoenix
1,losangeles
1,losangeles
1,losangeles
1,losangeles
150,losangeles
150,losangeles
5895,losangeles
5895,losangeles
1,losangeles
1,losangeles
40,losangeles
40,losangeles
190,losangeles
190,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
250,losangeles
7495,dallas
7495,dallas
9995,dallas
9995,dallas
13990,dallas
13990,dallas
17700,dallas
39900,phoenix
39900,phoenix
89000,phoenix
89000,phoenix
44900,phoenix
44900,phoenix
250,phoenix
250,phoenix
28000,phoenix
28000,phoenix
200,phoenix
200,phoenix
350,phoenix
350,phoenix
17990,phoenix
17990,phoenix
174450,phoenix
174450,phoenix
69500,phoenix
250,losangeles
15495,losangeles
15495,losangeles
1,losangeles
1,losangeles
1,losangeles
1,losangeles
4998,losangeles
4998,losangeles
1,losangeles
1,losangeles
2231,losangeles
2231,losangeles
6995,losangeles
6995,losangeles
5135,losangeles
5135,losangeles
99,losangeles
17700,dallas
47500,dallas
47500,dallas
58995,dallas
58995,dallas
52895,dallas
52895,dallas
42500,dallas
42500,dallas
12999,dallas
12999,dallas
150000,dallas
150000,dallas
1,dallas
1,dallas
69500,phoenix
29900,phoenix
29900,phoenix
48900,phoenix
48900,phoenix
21900,phoenix
21900,phoenix
21900,phoenix
21900,phoenix
89750,phoenix
89750,phoenix
30,phoenix
30,phoenix
99,losangeles
5135,losangeles
5135,losangeles
6420,losangeles
6420,losangeles
5135,losangeles
5135,losangeles
799,losangeles
799,losangeles
1165,losangeles
4500,dallas
4500,dallas
50498,dallas
50498,dallas
69900,dallas
69900,dallas
33447,dallas
33447,dallas
27000,dallas
27000,dallas
1,dallas
1,dallas
38977,dallas
38977,dallas
6100,dallas
6100,dallas
14997,dallas
14997,dallas
27700,dallas
6700,phoenix
6700,phoenix
6500,phoenix
6500,phoenix
69,phoenix
69,phoenix
80,phoenix
80,phoenix
30094,phoenix
30094,phoenix
21990,phoenix
21990,phoenix
34840,phoenix
34840,phoenix
40,phoenix
40,phoenix
1165,losangeles
